Code,Course,Section,Session,Credits,Campus,Instructor,Times,Location,Year/Sem.
ECON353,Economics of Corporate Finance(ECON353),0,,1,AUA Main Campus,Lena Seissian,,,202223/spring
ECON356,Equity Valuation(ECON356),UNQ,,1,AUA Main Campus,Lena Seissian,FRI 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON357,Portfolio Management and Asset Allocation(ECON357),0,,1,AUA Main Campus,Joseph Simonian,SAT 4:00pm-6:45pm,To Be Determined To Be Determined,202223/spring
ECON359,Financial Econometrics(ECON359),UNQ,,1,AUA Main Campus,Narek Ohanyan,,,202223/spring
ECON361,Sustainable Development(ECON361),0,,1,AUA Main Campus,Hayk Kamalyan,MON 7:30pm-9:55pm,Classroom 208E Paramaz Avedissian Building,202223/spring
ECON383,Pre-Thesis(ECON383),UNQ,,1,AUA Main Campus,Gurgen Aslanyan,TBD,,202223/spring
ECON386,Capstone(ECON386),0,,3,AUA Main Campus,Gurgen Aslanyan,TBD,,202223/spring
ENGS121,Mechanics(ENGS121)(Prerequisite),UNQ,15w,3,AUA Main Campus,Hrachya Kocharyan,TUE 9:0AM-10:15AM; THU 9:0AM-10:15AM,,202223/spring
ENGS122,Mechanics Lab(ENGS122)(Corequisite),A,15w,1,AUA Main Campus,Bilor Kurghinyan,TUE 10:30AM-11:50AM,,202223/spring
ENGS122,Mechanics Lab(ENGS122)(Corequisite),B,15w,1,AUA Main Campus,Bilor Kurghinyan,THU 10:30AM-11:50AM,,202223/spring
ENGS122,Mechanics Lab(ENGS122)(Corequisite),C,15w,1,AUA Main Campus,Bilor Kurghinyan,TUE 12:0AM-1:20PM,,202223/spring
ENGS141,Engineering Statics(ENGS141)(Prerequisite),UNQ,15w,3,AUA Main Campus,Sargis Zeytunyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
ENGS151,Circuits(ENGS151)(Prerequisite),UNQ,15w,3,AUA Main Campus,Hrant Manasyan,TUE 10:30AM-11:45AM; THU 10:30AM-11:45AM,,202223/spring
ENGS152,Circuits Lab(ENGS152)(Corequisite),A,15w,1,AUA Main Campus,Levon Hovhannisyan,THU 12:0AM-1:20PM,,202223/spring
ENGS152,Circuits Lab(ENGS152)(Corequisite),B,15w,1,AUA Main Campus,Levon Hovhannisyan,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
ENGS211,Numerical Methods(ENGS211)(Prerequisite),A,15w,3,AUA Main Campus,Nerses Srapionyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
ENGS211,Numerical Methods(ENGS211)(Prerequisite),B,15w,3,AUA Main Campus,Nerses Srapionyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
ENGS248,Introduction to Fluid Mechanics(ENGS248),UNQ,15w,3,AUA Main Campus,Hrachya Kocharyan,TUE 10:30AM-11:45AM; THU 10:30AM-11:45AM,,202223/spring
ENGS252,Signals and Systems(ENGS252)(Prerequisite),UNQ,15w,3,AUA Main Campus,Bilor Kurghinyan,TUE 9:0AM-10:15AM; THU 9:0AM-10:15AM,,202223/spring
ENGS265,Mechatronic Design(ENGS265)(Prerequisite),UNQ,15w,3,AUA Main Campus,Mihran Gurunian,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
ENGS290,Special Topics(ENGS290),0,5w,1,AUA Main Campus,Hrant Manasyan,TUE 3:00pm-3:40pm,Classroom 212M Main Building,202223/spring
ENGS299,Capstone 2(ENGS299),UNQ,15w,3,AUA Main Campus,Satenik Mnatsakanyan,TBD,,202223/spring
ENV101,Introduction to Environmental Sciences(ENV101),UNQ,15w,3,AUA Main Campus,Alen Amirkhanian,MON 4:30PM-5:20PM; WED 4:30PM-5:20PM; FRI 4:30PM-5:20PM,,202223/spring
ENV110,Fundamentals of Climate Change(ENV110),UNQ,15w,3,AUA Main Campus,Astghine Pasoyan,MON 3:30PM-4:20PM; WED 3:30PM-4:20PM; FRI 3:30PM-4:20PM,,202223/spring
ENV150,Basics of Sustainable Energy(ENV150),UNQ,15w,3,AUA Main Campus,Norayr Ben Ohanian,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
ENV170,Chemistry in Everyday Life(ENV170),UNQ,15w,3,AUA Main Campus,Levon Sargsyan,TUE 3:0PM-4:20PM; THU 3:0PM-4:20PM,,202223/spring
ENV203,Environmental Monitoring(ENV203),0,15w,3,AUA Main Campus,Garabet Kazanjian,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 422M/424M Main Building,202223/spring
ENV330,Business and Environmental Sustainability(ENV330),MBA,,1,AUA Main Campus,Alen Amirkhanian,WED 6:30pm-8:10pm,Classroom 214W Paramaz Avedissian Building,202223/spring
ENV330,Business and Environmental Sustainability(ENV330),MSM,,1,AUA Main Campus,Alen Amirkhanian,TUE 6:30pm-8:10pm,Classroom 208E Paramaz Avedissian Building,202223/spring
FND101,Freshman Seminar 1(FND101),UNQ,15w,3,AUA Main Campus,Gohar Goroyan,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),A,15w,3,AUA Main Campus,Melissa Brown,TUE 4:30PM-5:45PM; THU 4:30PM-5:45PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),B,15w,3,AUA Main Campus,Anna Gevorgyan,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),C,15w,3,AUA Main Campus,Rubina Gasparyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),D,15w,3,AUA Main Campus,Liliana Edilyan,MON 12:30AM-1:20PM; WED 12:30AM-1:20PM; FRI 12:30AM-1:20PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),E,15w,3,AUA Main Campus,Rozita Aghamalyan,MON 5:30PM-6:20PM; WED 5:30PM-6:20PM; FRI 5:30PM-6:20PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),F,15w,3,AUA Main Campus,Patrick Azadian,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),G,15w,3,AUA Main Campus,Suzanne Daghlian,TUE 10:30AM-11:45AM; THU 10:30AM-11:45AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),H,15w,3,AUA Main Campus,Steven Donatelle,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),I,15w,3,AUA Main Campus,Gregory Chahrozian,TUE 10:30AM-11:45AM; THU 10:30AM-11:45AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),J,15w,3,AUA Main Campus,Dvin Titizian,TUE 9:0AM-10:30AM; THU 9:0AM-10:30AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),K,15w,3,AUA Main Campus,Gregory Chahrozian,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),L,15w,3,AUA Main Campus,Armen Sahakyan,MON 8:30AM-9:20AM; WED 8:30AM-9:20AM; FRI 8:30AM-9:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),M,15w,3,AUA Main Campus,Vigen Vartevanian,MON 11:30AM-12:20AM; WED 11:30AM-12:20AM; FRI 11:30AM-12:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),N,5w,3,AUA Main Campus,Gohar Goroyan,MON 12:30AM-2:20PM; WED 12:30AM-2:20PM; FRI 12:30AM-2:20PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),O,15w,3,AUA Main Campus,Hasmik Khalapyan,TUE 10:30AM-11:45AM; THU 10:30AM-11:45AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),P,15w,3,AUA Main Campus,Lilit Ghazaryan,MON 1:30PM-2:20PM; WED 1:30PM-2:20PM; FRI 1:30PM-2:20PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),Q,15w,3,AUA Main Campus,Patrick Azadian,TUE 3:0PM-4:15PM; THU 3:0PM-4:15PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),R,15w,3,AUA Main Campus,Silva Sevlian,MON 3:30PM-4:20PM; WED 3:30PM-4:20PM; FRI 3:30PM-4:20PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),S,15w,3,AUA Main Campus,Anna Gevorgyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),T,15w,3,AUA Main Campus,Gohar Goroyan,MON 10:30AM-11:20AM; WED 10:30AM-11:20AM; FRI 10:30AM-11:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),U,15w,3,AUA Main Campus,Patrick Azadian,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),V,15w,3,AUA Main Campus,Taline Nichanian,TUE 9:0AM-10:15AM; THU 9:0AM-10:15AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),W,15w,3,AUA Main Campus,Vigen Vartevanian,MON 1:30PM-2:20PM; WED 1:30PM-2:20PM; FRI 1:30PM-2:20PM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),X,15w,3,AUA Main Campus,Silva Sevlian,MON 9:30AM-10:20AM; WED 9:30AM-10:20AM; FRI 9:30AM-10:20AM,,202223/spring
FND102,Freshman Seminar 2(FND102)(Prerequisite),Y,15w,3,AUA Main Campus,Narek Sukiasyan,TUE 9:0AM-10:15AM; THU 9:0AM-10:15AM,,202223/spring
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),UNQ,15w,3,AUA Main Campus,Astghik Ohanyan,TBD,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),A,15w,3,AUA Main Campus,Arthur Mirzoyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),B,15w,3,AUA Main Campus,Hasmik Khalapyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),C,15w,3,AUA Main Campus,Gohar Harutyunyan,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),D,15w,3,AUA Main Campus,Siranush Dvoyan,MON 12:30AM-1:20PM; WED 12:30AM-1:20PM; FRI 12:30AM-1:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),E,15w,3,AUA Main Campus,Vahram Danielyan,MON 12:30AM-1:20PM; WED 12:30AM-1:20PM; FRI 12:30AM-1:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),F,15w,3,AUA Main Campus,Harout Marachlian,TUE 12:0AM-1:15PM; THU 12:0AM-1:15PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),G,15w,3,AUA Main Campus,Anahit Hovhannisyan,MON 2:30PM-3:20PM; WED 2:30PM-3:20PM; FRI 2:30PM-3:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),H,15w,3,AUA Main Campus,Siranush Dvoyan,MON 2:30PM-3:20PM; WED 2:30PM-3:20PM; FRI 2:30PM-3:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),I,15w,3,AUA Main Campus,Gohar Harutyunyan,TUE 10:30AM-11:45AM; THU 10:30AM-11:45AM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),J,15w,3,AUA Main Campus,Anahit Hovhannisyan,MON 1:30PM-2:20PM; WED 1:30PM-2:20PM; FRI 1:30PM-2:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),K,15w,3,AUA Main Campus,Laura Sargsyan,MON 1:30PM-2:20PM; WED 1:30PM-2:20PM; FRI 1:30PM-2:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),L,15w,3,AUA Main Campus,Astghik Ohanyan,MON 3:30PM-4:20PM; WED 3:30PM-4:20PM; FRI 3:30PM-4:20PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),M,15w,3,AUA Main Campus,Ani Shahnazaryan,TUE 3:0PM-4:15PM; THU 3:0PM-4:15PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),N,15w,3,AUA Main Campus,Harout Marachlian,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),O,15w,3,AUA Main Campus,Ani Shahnazaryan,TUE 1:30PM-2:45PM; THU 1:30PM-2:45PM,,202223/spring
FND104,Armenian Language & Literature 2(FND104)(Prerequisite),P,15w,3,AUA Main Campus,Arthur Mirzoyan,TBD,,202223/spring
FND110,Physical Education(FND110),A,15w,0,AUA Main Campus,Mesrop Barbaryan,MON 8:0AM-8:10AM; WED 8:0AM-8:10AM,,202223/spring
FND110,Physical Education(FND110),AA,15w,0,AUA Main Campus,Lusine Kosyan,FRI 10:30AM-11:10AM; SAT 10:30AM-11:10AM,,202223/spring
FND110,Physical Education(FND110),AB,15w,0,AUA Main Campus,Lusine Kosyan,TUE 8:0AM-8:40AM; THU 8:0AM-8:40AM,,202223/spring
FND110,Physical Education(FND110),AC,15w,0,AUA Main Campus,Lusine Kosyan,TUE 9:0AM-9:40AM; THU 9:0AM-9:40AM,,202223/spring
FND110,Physical Education(FND110),AD,15w,0,AUA Main Campus,Lusine Kosyan,TUE 10:30AM-11:10AM; THU 10:30AM-11:10AM,,202223/spring
FND110,Physical Education(FND110),AE,15w,0,AUA Main Campus,Lusine Kosyan,TUE 1:30PM-2:10PM; THU 1:30PM-2:10PM,,202223/spring
FND110,Physical Education(FND110),AF,15w,0,AUA Main Campus,Lusine Kosyan,TUE 12:0AM-12:40AM; THU 12:0AM-12:40AM,,202223/spring
FND110,Physical Education(FND110),AG,15w,0,AUA Main Campus,Lusine Kosyan,MON 1:30PM-2:10PM; WED 1:30PM-2:10PM,,202223/spring
FND110,Physical Education(FND110),AH,15w,0,AUA Main Campus,Lusine Kosyan,MON 2:30PM-3:10PM; WED 2:30PM-3:10PM,,202223/spring
FND110,Physical Education(FND110),AI,15w,0,AUA Main Campus,Lusine Kosyan,MON 3:30PM-4:10PM; WED 3:30PM-4:10PM,,202223/spring
FND110,Physical Education(FND110),AJ,15w,0,AUA Main Campus,Samson Sardaryan,FRI 1:30PM-2:10PM; SAT 1:30PM-2:10PM,,202223/spring
FND110,Physical Education(FND110),AK,15w,0,AUA Main Campus,Samson Sardaryan,FRI 11:30AM-12:10AM; SAT 11:30AM-12:10AM,,202223/spring
FND110,Physical Education(FND110),AL,15w,0,AUA Main Campus,Samson Sardaryan,FRI 12:30AM-1:10PM; SAT 12:30AM-1:10PM,,202223/spring
FND110,Physical Education(FND110),AM,15w,0,AUA Main Campus,Armen Grigoryan,TUE 5:0PM-6:30PM,,202223/spring
FND110,Physical Education(FND110),AN,15w,0,AUA Main Campus,Erik Martirosyan,SAT 10:0AM-11:30AM,,202223/spring
FND110,Physical Education(FND110),AO,15w,0,AUA Main Campus,Erik Martirosyan,SAT 11:30AM-1:0PM,,202223/spring
FND110,Physical Education(FND110),AP,15w,0,AUA Main Campus,Artak Stepanyan,SAT 1:0PM-2:30PM,,202223/spring
FND110,Physical Education(FND110),AQ,15w,0,AUA Main Campus,Artak Stepanyan,TBD,,202223/spring
FND110,Physical Education(FND110),AR,15w,0,AUA Main Campus,Erik Martirosyan,SAT 2:30PM-4:0PM,,202223/spring
FND110,Physical Education(FND110),AT,15w,0,AUA Main Campus,Erik Martirosyan,SAT 1:0PM-2:30PM,,202223/spring
FND110,Physical Education(FND110),AU,15w,0,AUA Main Campus,Shokhik Balyan,SAT 1:0PM-2:30PM,,202223/spring
FND110,Physical Education(FND110),AV,15w,0,AUA Main Campus,Shokhik Balyan,SAT 10:0AM-11:30AM,,202223/spring
FND110,Physical Education(FND110),AW,15w,0,AUA Main Campus,Shokhik Balyan,SAT 11:30AM-1:0PM,,202223/spring
FND110,Physical Education(FND110),AX,15w,0,AUA Main Campus,Hripsime Ghukasyan,SAT 10:0AM-11:30AM,,202223/spring
FND110,Physical Education(FND110),AY,15w,0,AUA Main Campus,Hripsime Ghukasyan,SAT 11:30AM-1:0PM,,202223/spring
FND110,Physical Education(FND110),AZ,15w,0,AUA Main Campus,Hripsime Ghukasyan,SAT 1:0PM-2:30PM,,202223/spring
FND110,Physical Education(FND110),B,15w,0,AUA Main Campus,Mesrop Barbaryan,MON 8:30AM-9:10AM; WED 8:30AM-9:10AM,,202223/spring
FND110,Physical Education(FND110),BA,15w,0,AUA Main Campus,Hripsime Ghukasyan,SAT 2:30PM-4:0PM,,202223/spring
FND110,Physical Education(FND110),BB,15w,0,AUA Main Campus,Hripsime Ghukasyan,SAT 4:0PM-5:30PM,,202223/spring
FND110,Physical Education(FND110),BC,15w,0,AUA Main Campus,Hripsime Ghukasyan,SAT 5:30PM-7:0PM,,202223/spring
FND110,Physical Education(FND110),BD,15w,0,AUA Main Campus,Hripsime Ghukasyan,WED 4:30PM-6:0PM,,202223/spring
FND110,Physical Education(FND110),BE,15w,0,AUA Main Campus,Hripsime Ghukasyan,WED 6:0PM-7:30PM,,202223/spring
FND110,Physical Education(FND110),BF,15w,0,AUA Main Campus,Hripsime Ghukasyan,WED 7:30PM-9:0PM,,202223/spring
FND110,Physical Education(FND110),BG,15w,0,AUA Main Campus,Hripsime Ghukasyan,TBD,,202223/spring
FND110,Physical Education(FND110),C,15w,0,AUA Main Campus,Lori Najarian,MON 9:30AM-10:10AM; WED 9:30AM-10:10AM,,202223/spring
FND110,Physical Education(FND110),D,15w,0,AUA Main Campus,Lori Najarian,MON 10:30AM-11:10AM; WED 10:30AM-11:10AM,,202223/spring
FND110,Physical Education(FND110),E,15w,0,AUA Main Campus,Lori Najarian,MON 11:30AM-12:10AM; WED 11:30AM-12:10AM,,202223/spring
FND110,Physical Education(FND110),F,15w,0,AUA Main Campus,Lori Najarian,MON 12:30AM-1:10PM; WED 12:30AM-1:10PM,,202223/spring
FND110,Physical Education(FND110),G,15w,0,AUA Main Campus,Mesrop Barbaryan,MON 4:30PM-5:10PM; WED 4:30PM-5:10PM,,202223/spring
FND110,Physical Education(FND110),H,15w,0,AUA Main Campus,Mesrop Barbaryan,MON 5:30PM-6:10PM; WED 5:30PM-6:10PM,,202223/spring
FND110,Physical Education(FND110),I,15w,0,AUA Main Campus,Mesrop Barbaryan,MON 6:30PM-7:10PM; WED 6:30PM-7:10PM,,202223/spring
FND110,Physical Education(FND110),J,15w,0,AUA Main Campus,Samson Sardaryan,MON 7:30PM-8:10PM; WED 7:30PM-8:10PM,,202223/spring
FND110,Physical Education(FND110),L,15w,0,AUA Main Campus,Hripsime Ghukasyan,MON 4:30PM-6:0PM,,202223/spring
FND110,Physical Education(FND110),M,15w,0,AUA Main Campus,Hripsime Ghukasyan,MON 6:0PM-7:30PM,,202223/spring
FND110,Physical Education(FND110),N,15w,0,AUA Main Campus,Hripsime Ghukasyan,MON 7:30PM-9:0PM,,202223/spring
FND110,Physical Education(FND110),O,15w,0,AUA Main Campus,Samson Sardaryan,FRI 3:30PM-4:10PM; SAT 3:30PM-4:10PM,,202223/spring
FND110,Physical Education(FND110),Q,15w,0,AUA Main Campus,Samson Sardaryan,FRI 5:30PM-6:10PM; SAT 5:30PM-6:10PM,,202223/spring
FND110,Physical Education(FND110),R,15w,0,AUA Main Campus,Lori Najarian,TUE 3:0PM-3:40PM; THU 3:0PM-3:40PM,,202223/spring
FND110,Physical Education(FND110),S,15w,0,AUA Main Campus,Lori Najarian,TUE 4:30PM-5:10PM; THU 4:30PM-5:10PM,,202223/spring
FND110,Physical Education(FND110),T,15w,0,AUA Main Campus,Andranik Margaryan,TUE 5:30PM-6:10PM; THU 5:30PM-6:10PM,,202223/spring
FND110,Physical Education(FND110),U,15w,0,AUA Main Campus,Andranik Margaryan,TUE 6:30PM-7:10PM; THU 6:30PM-7:10PM,,202223/spring
FND110,Physical Education(FND110),UNQ,15w,0,AUA Main Campus,Artak Stepanyan,SAT 2:30PM-4:0PM,,202223/spring
FND110,Physical Education(FND110),W,15w,0,AUA Main Campus,Lusine Kosyan,FRI 8:0AM-8:10AM; SAT 8:0AM-8:10AM,,202223/spring
FND110,Physical Education(FND110),X,15w,0,AUA Main Campus,Lusine Kosyan,FRI 8:30AM-9:10AM; SAT 8:30AM-9:10AM,,202223/spring
FND110,Physical Education(FND110),Y,15w,0,AUA Main Campus,Lusine Kosyan,FRI 9:30AM-10:10AM; SAT 9:30AM-10:10AM,,202223/spring
FND110,Physical Education(FND110),Z,15w,0,AUA Main Campus,Erik Martirosyan,SAT 4:30PM-5:10PM,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),A,15W,3,AUA Main Campus,Varak Ketsemanian,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),B,15W,3,AUA Main Campus,Suren Manukyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),C,15W,3,AUA Main Campus,Narek Mkrtchyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),D,15W,3,AUA Main Campus,Smbat Hovhannisyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),E,15W,3,AUA Main Campus,Ashot Voskanyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),F,15W,3,AUA Main Campus,Lilit Minasyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),G,15W,3,AUA Main Campus,Naira Sahakyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),H,15W,3,AUA Main Campus,Albert Stepanyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),I,15W,3,AUA Main Campus,Zohrab Gevorgyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),J,15W,3,AUA Main Campus,Ruben Safrastyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),K,15W,3,AUA Main Campus,Zohrab Gevorgyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),L,15W,3,AUA Main Campus,Gevorg Tshagharyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),M,15W,3,AUA Main Campus,Gevorg Tshagharyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),O,15W,3,AUA Main Campus,Lilit Minasyan,TBD,,202223/spring
FND222,Armenian History 2(FND222)(Prerequisite),P,15W,3,AUA Main Campus,Tigran Matosyan,TBD,,202223/spring
GCE600,Graduate Continuing Enrollment(GCE600),0,15w,1,AUA Main Campus,Sharistan Melkonian,TBD,,202223/spring
HHM330,Foundations of Accounting(HHM330),UNQ,15w,2,AUA Main Campus,Eliza Tigranyan,TBD,,202223/spring
HHM350,Basic Quantitative Tools(HHM350),UNQ,15w,1,AUA Main Campus,Robert Der-Mesrobian,TBD,,202223/spring
HHM351,Bootcamp - Communications(HHM351),UNQ,15w,1,AUA Main Campus,Michael Smith,TBD,,202223/spring
HHM371,Introduction to Hospitality(HHM371),UNQ,15w,1,AUA Main Campus,Zarmine Zeitountsian,TBD,,202223/spring
HHM381,Hospitality Operations Management(HHM381),UNQ,15w,3,AUA Main Campus,Zarmine Zeitountsian,TBD,,202223/spring
HHM396,Capstone(HHM396),0,15w,1,AUA Main Campus,Zarmine Zeitountsian,TBD,,202223/spring
HRSJ303,"Project Development, Monitoring, & Evaluation(HRSJ303)",0,15w,3,AUA Main Campus,Davit Amiryan,MON 6:30pm-9:20pm,Classroom 307E Paramaz Avedissian Building,202223/spring
HRSJ305,Social Justice and Identity(HRSJ305),0,15w,3,AUA Main Campus,Siranush Sahakyan,TUE 6:30pm-9:20pm,Classroom 307E Paramaz Avedissian Building,202223/spring
HRSJ309,Human Rights in the Security Sector(HRSJ309),0,15w,3,AUA Main Campus,Arman Tatoyan,WED 6:30pm-9:20pm,Classroom 207E Paramaz Avedissian Building,202223/spring
HRSJ344,European Convention on Human(HRSJ344),0,15w,3,AUA Main Campus,Arman Zrvandyan,THU 6:30pm-9:20pm,To Be Determined To Be Determined,202223/spring
IESM311,Quality Assurance and Management(IESM311),0,15w,3,AUA Main Campus,Gagik Gabrielyan,"TUE 10:30am-11:50am, THU 10:30am-11:50am",Classroom 315E Paramaz Avedissian Building,202223/spring
IESM321,Operations Research 2(IESM321)(Prerequisite),UNQ,15w,3,AUA Main Campus,Ashot Abrahamyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 426M Main Building,202223/spring
IESM330,Simulation of Industrial Engineering Systems(IESM330),UNQ,15w,3,AUA Main Campus,Daniel Ghevondian,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Computer Lab B03A Paramaz Avedissian Building,202223/spring
IESM361,Computer Aided Manufacturing(IESM361)(Prerequisite),UNQ,15w,3,AUA Main Campus,Sargis Zeytunyan,TUE 1:30pm-2:45pm,Classroom 206E Paramaz Avedissian Building,202223/spring
IESM390,Integrative Project in Modern Production Methods(IESM390),1,5w,3,AUA Main Campus,Aram Hajian,TBD,,202223/spring
IESM396,Capstone: Thesis(IESM396)(Prerequisite),UNQ,15w,4,AUA Main Campus,Artur Khalatyan,TBD,,202223/spring
IESM397,Capstone: Project(IESM397)(Prerequisite),UNQ,15w,1,AUA Main Campus,Artur Khalatyan,TBD,,202223/spring
LAW110,Introduction to Armenian Justice System(LAW110),UNQ,15w,3,AUA Main Campus,Emil Babayan,MON 4:30PM-5:20PM; WED 4:30PM-5:20PM; FRI 4:30PM-5:20PM,,202223/spring
LAW142,Introduction to Human Rights(LAW142),A,15w,3,AUA Main Campus,Arman Tatoyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 213W Paramaz Avedissian Building,202223/spring
LAW142,Introduction to Human Rights(LAW142),B,15w,3,AUA Main Campus,Arman Tatoyan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 208E Paramaz Avedissian Building,202223/spring
LAW160,Law and Justice in Popular Culture(LAW160),UNQ,15w,3,AUA Main Campus,Emil Babayan,THU 3:0PM-5:45PM,,202223/spring
